Ajdovšèina
 ;"2012";26;34;42;38;-16;-4
 ;"2013";32;23;31;41;1;-18
 ;"2014";31;23;30;43;1;-20
Raèe - Fram
 ;"2010";36;31;22;24;14;7
 ;"2011";42;36;31;19;11;17
 ;"2012";42;36;29;20;13;16
 ;"2013";33;34;29;25;4;9
 ;"2014";52;50;26;21;26;29
Radeèe
 ;"2010";21;21;15;11;6;10
 ;"2011";15;22;24;17;-9;5
 ;"2012";22;21;22;15;0;6
 ;"2013";17;19;30;17;-13;2
 ;"2014";18;22;19;6;-1;16
Radenci
 ;"2010";25;24;28;35;-3;-11
 ;"2011";20;18;40;38;-20;-20
 ;"2012";24;28;22;37;2;-9
 ;"2013";20;13;29;43;-9;-30
 ;"2014";17;24;31;38;-14;-14
Radlje ob Dravi
 ;"2010";40;36;33;36;7;0
 ;"2011";39;31;40;35;-1;-4
 ;"2012";34;26;36;28;-2;-2
 ;"2013";35;29;37;28;-2;1
 ;"2014";34;28;31;46;3;-18
Radovljica
 ;"2010";102;101;82;93;20;8
 ;"2011";98;113;83;111;15;2
 ;"2012";111;89;87;97;24;-8
 ;"2013";83;89;81;98;2;-9
 ;"2014";105;74;73;105;32;-31
Ravne na Koroškem
 ;"2010";58;57;49;38;9;19
 ;"2011";42;54;41;38;1;16
 ;"2012";54;53;46;32;8;21
 ;"2013";55;42;44;38;11;4
 ;"2014";52;56;54;26;-2;30
Razkrižje
 ;"2010";14;4;5;6;9;-2
 ;"2011";6;7;4;11;2;-4
 ;"2012";3;6;5;6;-2;0
 ;"2013";3;4;8;7;-5;-3
 ;"2014";6;2;7;3;-1;-1
Reèica ob Savinji
 ;"2010";16;15;11;4;5;11
 ;"2011";12;11;10;10;2;1
 ;"2012";15;9;10;7;5;2
 ;"2013";12;12;6;9;6;3
 ;"2014";12;12;10;12;2;0
Renèe - Vogrsko
 ;"2010";28;27;16;18;12;9
 ;"2011";20;22;17;18;3;4
 ;"2012";21;22;27;27;-6;-5
 ;"2013";24;25;19;18;5;7
 ;"2014";21;20;21;18;0;2
Ribnica
 ;"2010";54;47;45;50;9;-3
 ;"2011";61;59;52;67;9;-8
 ;"2012";56;47;44;60;12;-13
 ;"2013";63;60;53;66;10;-6
 ;"2014";50;57;55;46;-5;11
Ribnica na Pohorju
 ;"2010";4;6;7;6;-3;0
 ;"2011";6;9;11;9;-5;0
 ;"2012";4;3;3;5;1;-2
 ;"2013";6;3;9;2;-3;1
 ;"2014";5;6;9;5;-4;1
Rogaška Slatina
 ;"2010";61;58;46;55;15;3
 ;"2011";56;51;52;42;4;9
 ;"2012";50;60;62;37;-12;23
 ;"2013";52;49;42;45;10;4
 ;"2014";51;56;48;53;3;3
Rogašovci
 ;"2010";16;14;22;20;-6;-6
 ;"2011";22;11;20;24;2;-13
 ;"2012";14;15;18;26;-4;-11
 ;"2013";13;15;13;24;0;-9
 ;"2014";12;16;22;20;-10;-4
Rogatec
 ;"2010";23;17;15;14;8;3
 ;"2011";15;17;8;9;7;8
 ;"2012";19;10;15;13;4;-3
 ;"2013";15;19;15;11;0;8
 ;"2014";18;14;13;12;5;2
Ruše
 ;"2010";31;38;32;37;-1;1
 ;"2011";42;30;34;32;8;-2
 ;"2012";21;31;31;31;-10;0
 ;"2013";34;28;33;29;1;-1
 ;"2014";32;25;34;24;-2;1
Selnica ob Dravi
 ;"2010";19;16;17;22;2;-6
 ;"2011";31;15;18;13;13;2
 ;"2012";20;22;19;11;1;11
 ;"2013";12;20;27;15;-15;5
 ;"2014";25;21;14;25;11;-4
Semiè
 ;"2010";31;15;14;17;17;-2
 ;"2011";23;23;10;14;13;9
 ;"2012";13;27;17;10;-4;17
 ;"2013";16;23;21;9;-5;14
 ;"2014";20;21;11;12;9;9
Sevnica
 ;"2010";80;90;113;107;-33;-17
 ;"2011";86;79;90;132;-4;-53
 ;"2012";76;85;115;140;-39;-55
 ;"2013";73;83;111;103;-38;-20
 ;"2014";110;80;104;119;6;-39
Sežana
 ;"2010";71;58;82;75;-11;-17
 ;"2011";70;68;58;63;12;5
 ;"2012";61;69;62;72;-1;-3
 ;"2013";52;56;66;67;-14;-11
 ;"2014";57;62;75;81;-18;-19
Slovenj Gradec
 ;"2010";87;77;57;56;30;21
 ;"2011";102;96;64;64;38;32
 ;"2012";111;90;70;74;41;16
 ;"2013";80;74;72;73;8;1
 ;"2014";93;89;67;65;26;24
Slovenska Bistrica
 ;"2010";153;131;105;79;48;52
 ;"2011";143;133;104;92;39;41
 ;"2012";123;153;99;78;24;75
 ;"2013";134;128;129;80;5;48
 ;"2014";149;132;96;90;53;42
Slovenske Konjice
 ;"2010";85;91;60;67;25;24
 ;"2011";79;89;52;65;27;24
 ;"2012";66;74;68;77;-2;-3
 ;"2013";77;72;57;68;20;4
 ;"2014";72;80;68;54;4;26
Sodražica
 ;"2010";11;15;8;11;3;4
 ;"2011";9;19;9;6;0;13
 ;"2012";10;18;9;1;1;17
 ;"2013";11;8;8;10;3;-2
 ;"2014";14;21;9;7;5;14
Solèava
 ;"2010";3;1;1;0;2;1
 ;"2011";1;4;2;3;-1;1
 ;"2012";4;5;1;5;3;0
 ;"2013";3;4;0;2;3;2
 ;"2014";0;0;3;4;-3;-4
Središèe ob Dravi
 ;"2010";15;14;13;7;2;7
 ;"2011";7;12;12;10;-5;2
 ;"2012";12;6;11;11;1;-5
 ;"2013";13;6;10;12;3;-6
 ;"2014";13;7;15;9;-2;-2
Starše
 ;"2010";25;17;12;18;13;-1
 ;"2011";21;18;20;16;1;2
 ;"2012";14;20;20;20;-6;0
 ;"2013";14;25;20;20;-6;5
 ;"2014";14;15;16;19;-2;-4
Straža
 ;"2010";20;30;18;9;2;21
 ;"2011";19;16;13;5;6;11
 ;"2012";20;17;12;12;8;5
 ;"2013";24;15;15;9;9;6
 ;"2014";17;18;14;6;3;12
Sveta Ana
 ;"2010";12;12;11;12;1;0
 ;"2011";14;13;11;16;3;-3
 ;"2012";16;12;10;10;6;2
 ;"2013";11;16;12;12;-1;4
 ;"2014";13;18;10;14;3;4
Sveta Trojica v Slov. goricah
 ;"2010";4;11;12;9;-8;2
 ;"2011";6;8;11;7;-5;1
 ;"2012";7;9;8;7;-1;2
 ;"2013";7;6;11;8;-4;-2
 ;"2014";14;7;13;12;1;-5
Sveti Andraž v Slov. goricah
 ;"2010";8;10;8;4;0;6
 ;"2011";6;5;5;4;1;1
 ;"2012";5;5;9;11;-4;-6
 ;"2013";9;6;3;4;6;2
 ;"2014";5;4;0;8;5;-4
Sveti Jurij ob Šèavnici
 ;"2010";18;18;23;12;-5;6
 ;"2011";14;16;18;9;-4;7
 ;"2012";15;16;14;14;1;2
 ;"2013";14;14;9;14;5;0
 ;"2014";20;17;15;12;5;5
Sveti Jurij v Slov. goricah
 ;"2010";7;7;7;11;0;-4
 ;"2011";10;3;6;9;4;-6
 ;"2012";10;11;3;8;7;3
 ;"2013";9;6;10;13;-1;-7
 ;"2014";10;8;9;12;1;-4
Sveti Tomaž
 ;"2010";12;10;7;12;5;-2
 ;"2011";7;11;11;8;-4;3
 ;"2012";5;7;7;9;-2;-2
 ;"2013";8;10;11;13;-3;-3
 ;"2014";18;11;12;13;6;-2
Šalovci
 ;"2010";5;7;11;15;-6;-8
 ;"2011";5;3;11;18;-6;-15
 ;"2012";3;4;6;7;-3;-3
 ;"2013";5;5;13;17;-8;-12
 ;"2014";9;5;5;12;4;-7
Šempeter - Vrtojba
 ;"2010";30;27;29;23;1;4
 ;"2011";35;35;20;24;15;11
 ;"2012";28;26;31;19;-3;7
 ;"2013";32;31;41;16;-9;15
 ;"2014";27;32;19;16;8;16
Šenèur
 ;"2010";52;59;31;19;21;40
 ;"2011";43;38;21;24;22;14
 ;"2012";57;44;25;28;32;16
 ;"2013";54;48;25;24;29;24
 ;"2014";50;47;36;22;14;25
Šentilj
 ;"2010";38;34;36;37;2;-3
 ;"2011";31;40;50;27;-19;13
 ;"2012";42;37;35;34;7;3
 ;"2013";37;35;52;44;-15;-9
 ;"2014";47;27;25;32;22;-5
Šentjernej
 ;"2010";27;50;22;16;5;34
 ;"2011";50;49;29;22;21;27
 ;"2012";40;41;29;21;11;20
 ;"2013";52;38;19;18;33;20
 ;"2014";49;39;28;20;21;19
Šentjur
 ;"2010";114;104;83;66;31;38
 ;"2011";122;80;82;96;40;-16
 ;"2012";110;107;98;105;12;2
 ;"2013";83;104;77;99;6;5
 ;"2014";109;105;80;85;29;20
Šentrupert
 ;"2010";10;13;14;10;-4;3
 ;"2011";16;15;17;7;-1;8
 ;"2012";9;9;13;17;-4;-8
 ;"2013";12;14;16;21;-4;-7
 ;"2014";9;11;21;12;-12;-1
Škocjan
 ;"2010";23;16;15;14;8;2
 ;"2011";17;22;18;13;-1;9
 ;"2012";26;17;19;9;7;8
 ;"2013";25;20;16;23;9;-3
 ;"2014";21;18;11;13;10;5
Škofja Loka
 ;"2010";133;136;92;76;41;60
 ;"2011";152;149;98;84;54;65
 ;"2012";147;135;80;91;67;44
 ;"2013";161;120;89;98;72;22
 ;"2014";117;130;89;99;28;31
Škofljica
 ;"2010";41;69;27;17;14;52
 ;"2011";64;66;28;25;36;41
 ;"2012";85;62;27;21;58;41
 ;"2013";69;58;27;27;42;31
 ;"2014";84;67;28;22;56;45
Šmarje pri Jelšah
 ;"2010";77;59;63;74;14;-15
 ;"2011";56;64;42;64;14;0
 ;"2012";58;69;55;62;3;7
 ;"2013";61;50;58;86;3;-36
 ;"2014";64;53;50;65;14;-12
Šmarješke Toplice
 ;"2010";16;19;16;29;0;-10
 ;"2011";24;14;14;18;10;-4
 ;"2012";17;19;16;11;1;8
 ;"2013";18;15;14;26;4;-11
 ;"2014";23;14;19;20;4;-6
Šmartno ob Paki
 ;"2010";16;15;12;18;4;-3
 ;"2011";19;15;15;13;4;2
 ;"2012";13;18;12;14;1;4
 ;"2013";21;12;10;13;11;-1
 ;"2014";21;18;7;10;14;8
Šmartno pri Litiji
 ;"2010";38;31;26;29;12;2
 ;"2011";40;22;36;48;4;-26
 ;"2012";40;31;26;44;14;-13
 ;"2013";29;22;34;39;-5;-17
 ;"2014";26;46;29;41;-3;5
Šoštanj
 ;"2010";45;45;51;37;-6;8
 ;"2011";50;48;44;53;6;-5
 ;"2012";55;32;48;37;7;-5
 ;"2013";41;51;51;52;-10;-1
 ;"2014";58;32;51;46;7;-14
Štore
 ;"2010";18;19;25;36;-7;-17
 ;"2011";19;21;29;36;-10;-15
 ;"2012";20;8;37;40;-17;-32
 ;"2013";27;24;37;53;-10;-29
 ;"2014";16;17;38;34;-22;-17
Tabor
 ;"2010";10;9;3;5;7;4
 ;"2011";9;10;5;6;4;4
 ;"2012";15;13;12;6;3;7
 ;"2013";11;14;5;5;6;9
 ;"2014";9;18;4;9;5;9
Tišina
 ;"2010";15;20;21;13;-6;7
 ;"2011";23;16;24;18;-1;-2
 ;"2012";23;18;21;16;2;2
 ;"2013";15;19;17;20;-2;-1
 ;"2014";16;18;19;16;-3;2
Tolmin
 ;"2010";64;46;71;92;-7;-46
 ;"2011";59;51;68;86;-9;-35
 ;"2012";64;62;69;83;-5;-21
 ;"2013";46;63;64;102;-18;-39
 ;"2014";55;56;70;92;-15;-36
Trbovlje
 ;"2010";80;65;94;107;-14;-42
 ;"2011";88;68;105;109;-17;-41
 ;"2012";73;63;87;99;-14;-36
 ;"2013";69;75;111;110;-42;-35
 ;"2014";73;83;107;111;-34;-28
Trebnje
 ;"2010";95;74;63;63;32;11
 ;"2011";87;89;56;80;31;9
 ;"2012";76;98;58;56;18;42
 ;"2013";64;79;49;60;15;19
 ;"2014";93;82;53;57;40;25
Trnovska vas
 ;"2010";8;10;9;3;-1;7
 ;"2011";3;9;5;7;-2;2
 ;"2012";14;9;9;9;5;0
 ;"2013";9;5;5;8;4;-3
 ;"2014";15;3;9;9;6;-6
Trzin
 ;"2010";25;21;11;14;14;7
 ;"2011";18;20;10;20;8;0
 ;"2012";26;27;10;16;16;11
 ;"2013";20;20;17;12;3;8
 ;"2014";31;23;15;10;16;13
Tržiè
 ;"2010";80;85;83;73;-3;12
 ;"2011";76;71;64;67;12;4
 ;"2012";81;73;66;56;15;17
 ;"2013";71;67;60;83;11;-16
 ;"2014";71;81;59;86;12;-5
Turnišèe
 ;"2010";16;10;15;12;1;-2
 ;"2011";18;12;17;16;1;-4
 ;"2012";19;15;11;13;8;2
 ;"2013";19;24;18;12;1;12
 ;"2014";25;16;13;15;12;1
Velenje
 ;"2010";176;168;134;102;42;66
 ;"2011";181;180;115;104;66;76
 ;"2012";200;189;124;123;76;66
 ;"2013";171;196;119;127;52;69
 ;"2014";181;173;120;131;61;42
Velika Polana
 ;"2010";4;7;16;16;-12;-9
 ;"2011";7;4;19;21;-12;-17
 ;"2012";8;8;17;16;-9;-8
 ;"2013";3;3;14;14;-11;-11
 ;"2014";5;8;17;13;-12;-5
Velike Lašèe
 ;"2010";24;23;17;17;7;6
 ;"2011";40;19;16;17;24;2
 ;"2012";26;31;22;15;4;16
 ;"2013";23;24;22;11;1;13
 ;"2014";16;26;24;17;-8;9
Veržej
 ;"2010";4;5;2;5;2;0
 ;"2011";3;6;8;2;-5;4
 ;"2012";8;3;9;4;-1;-1
 ;"2013";7;7;7;3;0;4
 ;"2014";7;5;3;4;4;1
Videm
 ;"2010";35;23;25;27;10;-4
 ;"2011";33;30;31;29;2;1
 ;"2012";33;22;26;26;7;-4
 ;"2013";22;31;27;35;-5;-4
 ;"2014";25;22;19;22;6;0
Vipava
 ;"2010";38;38;22;15;16;23
 ;"2011";36;27;24;27;12;0
 ;"2012";32;32;37;39;-5;-7
 ;"2013";41;36;31;30;10;6
 ;"2014";23;21;28;44;-5;-23
Vitanje
 ;"2010";12;13;8;8;4;5
 ;"2011";14;16;5;5;9;11
 ;"2012";12;13;15;11;-3;2
 ;"2013";15;11;10;8;5;3
 ;"2014";15;18;11;11;4;7
Vodice
 ;"2010";23;26;13;17;10;9
 ;"2011";30;31;8;12;22;19
 ;"2012";36;29;19;17;17;12
 ;"2013";16;31;15;13;1;18
 ;"2014";23;16;17;14;6;2
Vojnik
 ;"2010";46;36;46;52;0;-16
 ;"2011";42;38;46;76;-4;-38
 ;"2012";41;46;42;54;-1;-8
 ;"2013";41;38;43;64;-2;-26
 ;"2014";39;55;37;46;2;9
Vransko
 ;"2010";18;15;12;10;6;5
 ;"2011";12;20;12;24;0;-4
 ;"2012";16;9;9;23;7;-14
 ;"2013";19;5;16;21;3;-16
 ;"2014";12;14;9;21;3;-7
Vrhnika
 ;"2010";96;98;61;79;35;19
 ;"2011";102;93;63;64;39;29
 ;"2012";98;109;59;80;39;29
 ;"2013";97;98;63;67;34;31
 ;"2014";102;85;41;75;61;10
Vuzenica
 ;"2010";9;9;11;11;-2;-2
 ;"2011";9;17;10;9;-1;8
 ;"2012";17;13;6;12;11;1
 ;"2013";21;15;8;13;13;2
 ;"2014";15;15;5;10;10;5
Zagorje ob Savi
 ;"2010";104;87;82;89;22;-2
 ;"2011";87;97;76;89;11;8
 ;"2012";109;83;96;96;13;-13
 ;"2013";97;86;82;86;15;0
 ;"2014";82;87;83;83;-1;4
Zavrè
 ;"2010";11;8;9;10;2;-2
 ;"2011";4;11;8;3;-4;8
 ;"2012";6;12;9;9;-3;3
 ;"2013";8;3;5;6;3;-3
 ;"2014";7;9;6;5;1;4
Zreèe
 ;"2010";32;39;23;21;9;18
 ;"2011";36;29;21;18;15;11
 ;"2012";37;29;28;27;9;2
 ;"2013";30;34;21;16;9;18
 ;"2014";50;31;33;11;17;20
Žalec
 ;"2010";121;113;79;79;42;34
 ;"2011";115;129;102;78;13;51
 ;"2012";98;88;81;63;17;25
 ;"2013";103;113;73;63;30;50
 ;"2014";104;100;79;71;25;29
Železniki
 ;"2010";49;32;21;22;28;10
 ;"2011";36;31;26;18;10;13
 ;"2012";48;33;22;28;26;5
 ;"2013";34;40;23;16;11;24
 ;"2014";39;29;24;20;15;9
Žetale
 ;"2010";8;9;11;7;-3;2
 ;"2011";7;6;6;6;1;0
 ;"2012";7;10;9;11;-2;-1
 ;"2013";2;6;7;10;-5;-4
 ;"2014";6;8;13;7;-7;1
Žiri
 ;"2010";29;31;21;16;8;15
 ;"2011";31;29;30;22;1;7
 ;"2012";29;21;19;19;10;2
 ;"2013";28;30;20;18;8;12
 ;"2014";24;19;16;15;8;4
Žirovnica
 ;"2010";34;29;15;10;19;19
 ;"2011";26;26;21;11;5;15
 ;"2012";25;15;20;12;5;3
 ;"2013";21;23;13;19;8;4
 ;"2014";21;21;19;18;2;3
Žužemberk
 ;"2010";23;26;22;16;1;10
 ;"2011";27;30;20;27;7;3
 ;"2012";28;25;26;15;2;10
 ;"2013";18;18;28;18;-10;0
 ;"2014";36;28;22;16;14;12


